Ligand ID,Mode,Affinity (kcal/mol),RMSD Lower Bound,RMSD Upper Bound
ligand_9279043_docking,5,-5.681,8.482,10.31
ligand_9279043_docking,6,-5.62,3.019,4.104
ligand_9279043_docking,7,-5.607,1.96,2.344
ligand_9279043_docking,8,-5.586,7.295,8.638
ligand_9279043_docking,9,-5.571,7.865,9.08
ligand_6950205_docking,1,-6.565,0.0,0.0
ligand_6950205_docking,2,-6.263,2.265,5.975
ligand_6950205_docking,3,-6.233,2.229,6.047
ligand_6950205_docking,4,-6.155,2.412,5.682
ligand_6950205_docking,5,-5.353,16.28,17.71
ligand_6950205_docking,6,-5.217,3.228,4.473
ligand_6950205_docking,7,-5.12,17.51,19.5
ligand_6950205_docking,8,-4.995,3.479,4.965
ligand_6950205_docking,9,-4.989,4.335,5.868
ligand_112990985_docking,1,-8.133,0.0,0.0
ligand_112990985_docking,2,-7.674,1.551,2.329
ligand_112990985_docking,3,-7.312,2.313,3.285
ligand_112990985_docking,4,-7.234,3.474,4.557
ligand_112990985_docking,5,-7.074,3.382,4.72
ligand_112990985_docking,6,-7.011,11.83,14.71
ligand_112990985_docking,7,-6.969,4.99,8.738
ligand_112990985_docking,8,-6.918,11.88,14.78
ligand_112990985_docking,9,-6.847,6.017,9.532
ligand_28839691_docking,1,-6.216,0.0,0.0
ligand_28839691_docking,2,-6.117,4.923,6.847
ligand_28839691_docking,3,-6.093,5.196,7.395
ligand_28839691_docking,4,-6.066,6.829,8.762
ligand_28839691_docking,5,-6.028,2.006,2.886
ligand_28839691_docking,6,-5.938,2.701,3.625
ligand_28839691_docking,7,-5.919,2.472,4.481
ligand_28839691_docking,8,-5.88,3.302,4.885
ligand_28839691_docking,9,-5.717,3.942,7.016
ligand_54815179_docking,1,-7.18,0.0,0.0
ligand_54815179_docking,2,-7.179,3.986,5.218
ligand_54815179_docking,3,-7.141,4.758,5.872
ligand_54815179_docking,4,-7.134,1.425,2.124
ligand_54815179_docking,5,-6.895,5.334,6.514
ligand_54815179_docking,6,-6.815,1.144,1.726
ligand_54815179_docking,7,-6.76,5.277,6.284
ligand_54815179_docking,8,-6.699,1.568,2.321
ligand_54815179_docking,9,-6.598,6.726,7.865
ligand_81551223_docking,1,-8.779,0.0,0.0
ligand_81551223_docking,2,-8.092,2.181,2.404
ligand_81551223_docking,3,-7.096,2.312,7.277
ligand_81551223_docking,4,-7.079,2.048,2.749
ligand_81551223_docking,5,-7.073,10.81,15.02
ligand_81551223_docking,6,-7.06,4.344,6.365
ligand_81551223_docking,7,-6.971,4.956,7.401
ligand_81551223_docking,8,-6.774,1.774,2.324
ligand_81551223_docking,9,-6.617,10.75,15.1
ligand_125022861_docking,1,-6.402,0.0,0.0
ligand_125022861_docking,2,-6.294,1.662,2.765
ligand_125022861_docking,3,-6.289,1.529,2.066
ligand_125022861_docking,4,-6.137,9.707,11.95
ligand_125022861_docking,5,-6.098,10.44,14.37
ligand_125022861_docking,6,-6.026,12.18,14.73
ligand_125022861_docking,7,-5.818,5.942,7.986
ligand_125022861_docking,8,-5.799,7.597,10.3
ligand_125022861_docking,9,-3.549,1.433,2.94
ligand_119047401_docking,1,-7.564,0.0,0.0
ligand_119047401_docking,2,-7.526,1.36,1.612
ligand_119047401_docking,3,-7.462,5.706,7.207
ligand_119047401_docking,4,-7.154,1.858,2.301
ligand_119047401_docking,5,-7.091,1.522,2.4
ligand_119047401_docking,6,-6.8,4.464,5.456
ligand_119047401_docking,7,-6.648,5.576,7.12
ligand_119047401_docking,8,-6.585,5.181,6.551
ligand_119047401_docking,9,-6.579,10.77,14.22
ligand_61153188_docking,1,-5.47,0.0,0.0
ligand_61153188_docking,2,-5.446,4.251,7.004
ligand_61153188_docking,3,-5.437,4.188,7.154
ligand_61153188_docking,4,-5.408,4.438,7.27
ligand_61153188_docking,5,-5.359,0.7836,2.037
ligand_61153188_docking,6,-5.212,4.986,9.541
ligand_61153188_docking,7,-5.123,5.073,9.394
ligand_61153188_docking,8,-5.059,4.133,7.478
ligand_61153188_docking,9,-4.892,4.136,6.788
ligand_56321421_docking,1,-7.763,0.0,0.0
ligand_56321421_docking,2,-7.704,1.738,3.193
ligand_56321421_docking,3,-7.492,4.819,7.494
ligand_56321421_docking,4,-6.94,5.293,8.23
ligand_56321421_docking,5,-6.879,5.543,6.289
ligand_56321421_docking,6,-6.708,3.048,13.04
ligand_56321421_docking,7,-6.706,6.341,7.993
ligand_56321421_docking,8,-6.682,4.558,5.235
ligand_56321421_docking,9,-6.572,3.945,4.942
ligand_28840615_docking,1,-6.282,0.0,0.0
ligand_28840615_docking,2,-6.169,2.566,3.465
ligand_28840615_docking,3,-6.129,3.191,4.79
ligand_28840615_docking,4,-6.077,3.703,5.252
ligand_28840615_docking,5,-6.071,4.539,6.427
ligand_28840615_docking,6,-5.986,3.56,6.874
ligand_28840615_docking,7,-5.983,4.197,6.417
ligand_28840615_docking,8,-5.907,4.367,6.752
ligand_28840615_docking,9,-5.852,4.242,6.237
ligand_105457529_docking,1,-6.596,0.0,0.0
ligand_105457529_docking,2,-6.509,2.512,5.457
ligand_105457529_docking,3,-6.124,1.478,2.045
ligand_105457529_docking,4,-6.052,2.563,5.75
ligand_105457529_docking,5,-5.977,2.254,5.291
ligand_105457529_docking,6,-5.419,2.722,5.543
ligand_105457529_docking,7,-5.32,2.661,5.585
ligand_105457529_docking,8,-5.313,3.003,5.875
ligand_105457529_docking,9,-5.245,13.31,15.16
ligand_47331432_docking,1,-6.826,0.0,0.0
ligand_47331432_docking,2,-6.359,2.717,5.457
ligand_47331432_docking,3,-6.106,2.96,6.1
ligand_47331432_docking,4,-5.861,3.392,5.643
ligand_47331432_docking,5,-5.746,3.069,6.191
ligand_47331432_docking,6,-5.71,11.42,13.51
ligand_47331432_docking,7,-5.656,3.791,5.944
ligand_47331432_docking,8,-5.63,11.1,13.52
ligand_47331432_docking,9,-5.443,12.16,14.27
ligand_8545649_docking,1,-7.625,0.0,0.0
ligand_8545649_docking,2,-7.514,0.5981,1.579
ligand_8545649_docking,3,-7.317,1.327,1.719
ligand_8545649_docking,4,-7.035,1.427,1.807
ligand_8545649_docking,5,-6.726,1.548,3.703
ligand_8545649_docking,6,-6.627,3.205,10.11
ligand_8545649_docking,7,-6.39,1.796,4.028
ligand_8545649_docking,8,-6.384,2.198,9.043
ligand_8545649_docking,9,-6.25,4.863,10.08
ligand_80751176_docking,1,-6.59,0.0,0.0
ligand_80751176_docking,2,-6.478,1.605,1.7
ligand_80751176_docking,3,-6.446,1.64,2.187
ligand_80751176_docking,4,-6.285,2.12,6.519
ligand_80751176_docking,5,-6.186,1.595,2.208
ligand_80751176_docking,6,-5.969,2.546,6.096
ligand_80751176_docking,7,-5.556,2.603,5.438
ligand_80751176_docking,8,-5.271,2.823,6.277
ligand_80751176_docking,9,-5.039,13.27,15.7
ligand_165993948_docking,1,-7.936,0.0,0.0
ligand_165993948_docking,2,-7.299,2.906,6.614
ligand_165993948_docking,3,-6.631,2.459,2.908
ligand_165993948_docking,4,-6.565,4.202,7.408
ligand_165993948_docking,5,-6.434,2.948,4.158
ligand_165993948_docking,6,-6.209,4.382,7.479
ligand_165993948_docking,7,-6.204,11.73,15.26
ligand_165993948_docking,8,-6.081,4.583,8.708
ligand_165993948_docking,9,-6.072,2.884,6.376
ligand_54925566_docking,1,-6.847,0.0,0.0
ligand_54925566_docking,2,-6.838,2.004,2.585
ligand_54925566_docking,3,-6.809,1.327,2.355
ligand_54925566_docking,4,-5.571,1.751,5.674
ligand_54925566_docking,5,-5.515,2.334,5.765
ligand_54925566_docking,6,-5.258,3.1,5.753
ligand_54925566_docking,7,-5.239,10.05,13.19
ligand_54925566_docking,8,-5.069,8.979,12.16
ligand_54925566_docking,9,-5.03,9.7,12.99
ligand_78797154_docking,1,-6.302,0.0,0.0
ligand_78797154_docking,2,-5.946,10.1,12.48
ligand_78797154_docking,3,-5.895,10.25,13.39
ligand_78797154_docking,4,-5.651,9.929,11.98
ligand_78797154_docking,5,-5.439,10.38,12.82
ligand_78797154_docking,6,-5.29,9.97,12.6
ligand_78797154_docking,7,-5.222,9.885,13.1
ligand_78797154_docking,8,-5.186,2.834,9.129
ligand_78797154_docking,9,-5.102,10.77,14.08
ligand_54843754_docking,1,-5.779,0.0,0.0
ligand_54843754_docking,2,-5.566,1.704,1.912
ligand_54843754_docking,3,-5.466,12.98,15.31
ligand_54843754_docking,4,-5.425,5.579,9.993
ligand_54843754_docking,5,-5.295,7.626,11.65
ligand_54843754_docking,6,-5.282,1.99,7.851
ligand_54843754_docking,7,-5.282,8.24,12.18
ligand_54843754_docking,8,-5.19,9.512,13.15
ligand_54843754_docking,9,-5.149,8.122,12.11
ligand_18321656_docking,1,-7.9,0.0,0.0
ligand_18321656_docking,2,-6.722,2.302,6.303
ligand_18321656_docking,3,-6.504,11.97,15.15
ligand_18321656_docking,4,-6.105,12.25,15.91
ligand_18321656_docking,5,-5.931,2.313,5.873
ligand_18321656_docking,6,-5.807,11.96,15.73
ligand_18321656_docking,7,-5.669,3.352,7.307
ligand_18321656_docking,8,-5.534,8.686,11.05
ligand_18321656_docking,9,-5.503,9.275,12.35
ligand_90317862_docking,1,-7.841,0.0,0.0
ligand_90317862_docking,2,-7.224,3.27,5.978
ligand_90317862_docking,3,-7.152,1.37,1.797
ligand_90317862_docking,4,-6.322,2.715,5.878
ligand_90317862_docking,5,-6.286,3.06,5.655
ligand_90317862_docking,6,-6.014,2.939,5.863
ligand_90317862_docking,7,-5.996,1.88,3.096
ligand_90317862_docking,8,-5.697,14.83,17.39
ligand_90317862_docking,9,-5.628,14.7,16.18
ligand_15408556_docking,1,-7.29,0.0,0.0
ligand_15408556_docking,2,-6.716,1.844,6.062
ligand_15408556_docking,3,-6.674,1.484,2.572
ligand_15408556_docking,4,-6.625,1.509,1.698
ligand_15408556_docking,5,-6.333,1.89,5.725
ligand_15408556_docking,6,-6.069,2.153,5.893
ligand_15408556_docking,7,-5.635,2.776,6.243
ligand_15408556_docking,8,-5.49,15.44,17.14
ligand_15408556_docking,9,-5.413,3.948,6.173
ligand_51684711_docking,1,-7.945,0.0,0.0
ligand_51684711_docking,2,-7.802,2.181,2.693
ligand_51684711_docking,3,-7.589,7.042,9.301
ligand_51684711_docking,4,-7.449,6.026,7.295
ligand_51684711_docking,5,-7.274,7.678,10.92
ligand_51684711_docking,6,-7.133,4.59,5.256
ligand_51684711_docking,7,-7.044,3.534,6.678
ligand_51684711_docking,8,-6.987,3.946,6.663
ligand_51684711_docking,9,-6.88,4.005,6.413
ligand_18162719_docking,1,-6.743,0.0,0.0
ligand_18162719_docking,2,-6.464,9.512,13.59
ligand_18162719_docking,3,-6.431,1.726,2.33
ligand_18162719_docking,4,-6.412,9.89,14.04
ligand_18162719_docking,5,-6.349,11.12,15.03
ligand_18162719_docking,6,-6.32,6.903,8.292
ligand_18162719_docking,7,-6.315,2.887,3.942
ligand_18162719_docking,8,-6.31,3.406,9.499
ligand_18162719_docking,9,-6.293,2.617,3.952
ligand_154720205_docking,1,-7.402,0.0,0.0
ligand_154720205_docking,2,-7.228,2.27,6.395
ligand_154720205_docking,3,-6.998,2.091,6.22
ligand_154720205_docking,4,-6.232,11.67,14.61
ligand_154720205_docking,5,-6.183,11.92,15.04
ligand_154720205_docking,6,-6.015,12.31,15.23
ligand_154720205_docking,7,-6.005,12.14,15.1
ligand_154720205_docking,8,-5.702,12.27,15.1
ligand_154720205_docking,9,-5.664,12.19,14.91
ligand_29949443_docking,1,-7.121,0.0,0.0
ligand_29949443_docking,2,-5.559,2.672,5.495
ligand_29949443_docking,3,-5.551,2.064,2.772
ligand_29949443_docking,4,-5.171,3.007,4.5
ligand_29949443_docking,5,-5.08,2.985,5.97
ligand_29949443_docking,6,-5.075,3.602,5.327
ligand_29949443_docking,7,-4.927,12.88,14.34
ligand_29949443_docking,8,-4.901,10.8,13.9
ligand_29949443_docking,9,-4.767,8.955,13.68
ligand_60642596_docking,1,-5.235,0.0,0.0
ligand_60642596_docking,2,-5.151,3.683,7.288
ligand_60642596_docking,3,-5.013,1.755,2.451
ligand_60642596_docking,4,-4.913,2.865,7.467
ligand_60642596_docking,5,-4.837,8.486,9.499
ligand_60642596_docking,6,-4.794,7.873,10.46
ligand_60642596_docking,7,-4.781,3.107,4.325
ligand_60642596_docking,8,-4.744,4.028,7.189
ligand_60642596_docking,9,-4.73,1.497,1.932
ligand_110462992_docking,1,-7.63,0.0,0.0
ligand_110462992_docking,2,-6.512,2.898,5.605
ligand_110462992_docking,3,-5.698,5.109,7.209
ligand_110462992_docking,4,-5.609,5.115,7.005
ligand_110462992_docking,5,-5.353,8.771,11.1
ligand_110462992_docking,6,-5.309,10.73,13.0
ligand_110462992_docking,7,-5.305,13.59,15.11
ligand_110462992_docking,8,-5.285,12.15,13.79
ligand_110462992_docking,9,-5.243,3.99,5.683
ligand_113000125_docking,1,-7.185,0.0,0.0
ligand_113000125_docking,2,-7.012,0.8451,2.322
ligand_113000125_docking,3,-6.675,6.206,7.611
ligand_113000125_docking,4,-6.599,3.301,11.16
ligand_113000125_docking,5,-6.583,3.359,10.75
ligand_113000125_docking,6,-6.451,2.71,4.515
ligand_113000125_docking,7,-6.337,3.05,11.31
ligand_113000125_docking,8,-6.129,3.29,10.76
ligand_113000125_docking,9,-6.037,2.952,10.87
ligand_60992472_docking,1,-6.719,0.0,0.0
ligand_60992472_docking,2,-6.305,1.844,2.831
ligand_60992472_docking,3,-5.32,4.18,7.088
ligand_60992472_docking,4,-5.264,4.037,6.348
ligand_60992472_docking,5,-5.207,8.341,10.59
ligand_60992472_docking,6,-5.114,3.331,4.376
ligand_60992472_docking,7,-5.077,8.001,9.676
ligand_60992472_docking,8,-5.074,11.37,13.32
ligand_60992472_docking,9,-5.007,9.149,11.95
ligand_8539693_docking,1,-6.4,0.0,0.0
ligand_8539693_docking,2,-5.713,2.21,4.229
ligand_8539693_docking,3,-5.486,11.25,14.4
ligand_8539693_docking,4,-5.447,10.46,14.18
ligand_8539693_docking,5,-5.326,10.65,13.11
ligand_8539693_docking,6,-5.225,10.2,12.66
ligand_8539693_docking,7,-5.036,9.493,12.38
ligand_8539693_docking,8,-5.02,3.594,7.596
ligand_8539693_docking,9,-4.985,9.357,12.2
ligand_3788223_docking,1,-6.673,0.0,0.0
ligand_3788223_docking,2,-6.606,1.253,1.871
ligand_3788223_docking,3,-6.453,0.7165,1.485
ligand_3788223_docking,4,-6.182,1.286,2.085
ligand_3788223_docking,5,-5.883,2.853,5.569
ligand_3788223_docking,6,-5.736,1.737,1.987
ligand_3788223_docking,7,-5.563,2.667,5.836
ligand_3788223_docking,8,-5.022,2.627,5.289
ligand_3788223_docking,9,-4.948,14.92,16.3
ligand_7719880_docking,1,-6.809,0.0,0.0
ligand_7719880_docking,2,-6.753,9.604,13.64
ligand_7719880_docking,3,-6.63,5.359,10.33
ligand_7719880_docking,4,-6.357,9.102,12.62
ligand_7719880_docking,5,-6.262,0.8496,1.999
ligand_7719880_docking,6,-6.182,4.861,10.45
ligand_7719880_docking,7,-5.964,2.628,9.614
ligand_7719880_docking,8,-5.858,15.97,18.85
ligand_7719880_docking,9,-5.835,15.91,18.57
ligand_60902994_docking,1,-7.432,0.0,0.0
ligand_60902994_docking,2,-7.381,1.974,6.748
ligand_60902994_docking,3,-7.373,1.929,6.6
ligand_60902994_docking,4,-6.796,2.11,7.106
ligand_60902994_docking,5,-6.199,5.209,6.72
ligand_60902994_docking,6,-6.199,3.84,4.962
ligand_60902994_docking,7,-5.858,12.29,14.97
ligand_60902994_docking,8,-5.73,12.16,14.45
ligand_60902994_docking,9,-5.665,13.92,16.87
ligand_87848869_docking,1,-6.977,0.0,0.0
ligand_87848869_docking,2,-6.434,2.54,7.907
ligand_87848869_docking,3,-6.321,2.494,7.756
ligand_87848869_docking,4,-6.312,1.949,7.036
ligand_87848869_docking,5,-6.298,1.853,2.236
ligand_87848869_docking,6,-6.186,2.565,4.694
ligand_87848869_docking,7,-6.165,3.599,6.378
ligand_87848869_docking,8,-6.107,2.578,8.074
ligand_87848869_docking,9,-5.99,5.395,8.271
ligand_60649751_docking,1,-6.318,0.0,0.0
ligand_60649751_docking,2,-5.54,8.361,13.33
ligand_60649751_docking,3,-5.417,8.663,13.28
ligand_60649751_docking,4,-5.375,2.461,4.432
ligand_60649751_docking,5,-5.359,1.403,2.833
ligand_60649751_docking,6,-5.273,9.283,13.61
ligand_60649751_docking,7,-5.164,8.586,13.33
ligand_60649751_docking,8,-5.112,8.948,11.63
ligand_60649751_docking,9,-5.086,8.52,11.91
ligand_89240775_docking,1,-8.278,0.0,0.0
ligand_89240775_docking,2,-7.324,3.949,5.015
ligand_89240775_docking,3,-7.136,3.98,8.827
ligand_89240775_docking,4,-7.118,2.554,3.77
ligand_89240775_docking,5,-7.087,1.504,2.055
ligand_89240775_docking,6,-7.079,3.332,7.699
ligand_89240775_docking,7,-6.957,2.22,2.84
ligand_89240775_docking,8,-6.939,3.835,8.054
ligand_89240775_docking,9,-6.597,11.19,14.54
ligand_61001954_docking,1,-6.69,0.0,0.0
ligand_61001954_docking,2,-5.942,1.529,2.317
ligand_61001954_docking,3,-5.907,1.65,2.146
ligand_61001954_docking,4,-5.466,9.985,12.54
ligand_61001954_docking,5,-5.44,9.359,11.42
ligand_61001954_docking,6,-5.396,8.702,10.81
ligand_61001954_docking,7,-5.352,9.888,12.34
ligand_61001954_docking,8,-5.303,10.71,13.49
ligand_61001954_docking,9,-5.219,8.697,11.84
ligand_54795493_docking,1,-5.983,0.0,0.0
ligand_54795493_docking,2,-5.902,11.38,14.41
ligand_54795493_docking,3,-5.82,5.569,11.39
ligand_54795493_docking,4,-5.791,11.01,13.86
ligand_54795493_docking,5,-5.597,1.536,1.954
ligand_54795493_docking,6,-5.587,7.912,11.82
ligand_54795493_docking,7,-5.552,9.688,13.07
ligand_54795493_docking,8,-5.552,2.177,2.711
ligand_54795493_docking,9,-5.551,4.779,10.49
ligand_55375289_docking,1,-6.843,0.0,0.0
ligand_55375289_docking,2,-6.619,3.716,10.63
ligand_55375289_docking,3,-6.583,4.336,6.151
ligand_55375289_docking,4,-6.518,1.902,2.743
ligand_55375289_docking,5,-6.492,1.845,2.236
ligand_55375289_docking,6,-6.441,3.894,9.653
ligand_55375289_docking,7,-6.394,1.928,2.531
ligand_55375289_docking,8,-6.333,4.292,11.42
ligand_55375289_docking,9,-6.213,2.718,3.263
ligand_62052284_docking,1,-5.28,0.0,0.0
ligand_62052284_docking,2,-4.857,1.479,1.813
ligand_62052284_docking,3,-4.818,2.866,4.934
ligand_62052284_docking,4,-4.815,1.903,3.715
ligand_62052284_docking,5,-4.748,2.381,4.884
ligand_62052284_docking,6,-4.709,4.327,8.272
ligand_62052284_docking,7,-4.7,7.966,10.09
ligand_62052284_docking,8,-4.685,2.156,4.736
ligand_62052284_docking,9,-4.549,2.087,4.282
ligand_54934588_docking,1,-6.496,0.0,0.0
ligand_54934588_docking,2,-6.319,1.413,2.203
ligand_54934588_docking,3,-6.299,1.139,2.157
ligand_54934588_docking,4,-5.644,12.2,15.55
ligand_54934588_docking,5,-5.612,12.67,16.01
ligand_54934588_docking,6,-5.127,4.291,7.628
ligand_54934588_docking,7,-5.109,2.085,2.829
ligand_54934588_docking,8,-4.943,13.1,15.97
ligand_54934588_docking,9,-4.799,12.43,15.37
ligand_7719885_docking,1,-6.195,0.0,0.0
ligand_7719885_docking,2,-6.186,11.68,13.5
ligand_7719885_docking,3,-5.868,2.756,3.508
ligand_7719885_docking,4,-5.739,1.678,2.087
ligand_7719885_docking,5,-5.626,1.85,2.475
ligand_7719885_docking,6,-5.585,6.943,10.5
ligand_7719885_docking,7,-5.576,4.656,8.854
ligand_7719885_docking,8,-5.574,9.537,12.86
ligand_7719885_docking,9,-5.549,1.85,2.853
ligand_165933434_docking,1,-8.129,0.0,0.0
ligand_165933434_docking,2,-8.019,0.7122,2.299
ligand_165933434_docking,3,-7.158,1.946,2.803
ligand_165933434_docking,4,-7.116,1.854,2.416
ligand_165933434_docking,5,-6.993,1.95,3.008
ligand_165933434_docking,6,-6.844,2.943,4.072
ligand_165933434_docking,7,-6.431,11.99,15.07
ligand_165933434_docking,8,-6.43,3.906,7.093
ligand_165933434_docking,9,-6.402,12.03,15.24
ligand_61278408_docking,1,-6.446,0.0,0.0
ligand_61278408_docking,2,-5.257,3.594,5.926
ligand_61278408_docking,3,-5.218,2.165,5.23
ligand_61278408_docking,4,-4.935,13.18,16.27
ligand_61278408_docking,5,-4.863,2.658,5.428
ligand_61278408_docking,6,-4.794,3.764,6.134
ligand_61278408_docking,7,-4.763,15.11,16.6
ligand_61278408_docking,8,-4.613,14.26,16.84
ligand_61278408_docking,9,-4.569,4.794,6.394
ligand_3222226_docking,1,-7.659,0.0,0.0
ligand_3222226_docking,2,-7.058,9.446,12.54
ligand_3222226_docking,3,-6.965,2.115,2.622
ligand_3222226_docking,4,-6.956,4.279,5.851
ligand_3222226_docking,5,-6.944,4.841,9.483
ligand_3222226_docking,6,-6.943,8.29,11.07
ligand_3222226_docking,7,-6.84,4.526,8.932
ligand_3222226_docking,8,-6.82,6.649,10.4
ligand_3222226_docking,9,-6.785,9.117,12.21
ligand_13583312_docking,1,-8.342,0.0,0.0
ligand_13583312_docking,2,-6.608,1.608,1.986
ligand_13583312_docking,3,-6.538,11.94,15.34
ligand_13583312_docking,4,-6.373,2.302,6.271
ligand_13583312_docking,5,-6.363,2.716,3.292
ligand_13583312_docking,6,-6.213,4.563,6.207
ligand_13583312_docking,7,-5.941,2.771,6.223
ligand_13583312_docking,8,-5.882,12.74,15.41
ligand_13583312_docking,9,-5.825,2.43,6.174
ligand_119189574_docking,1,-6.278,0.0,0.0
ligand_119189574_docking,2,-6.131,4.583,4.987
ligand_119189574_docking,3,-5.861,9.059,11.68
ligand_119189574_docking,4,-5.75,4.402,5.638
ligand_119189574_docking,5,-5.713,9.769,12.46
ligand_119189574_docking,6,-5.664,4.034,4.651
ligand_119189574_docking,7,-5.637,1.849,3.208
ligand_119189574_docking,8,-5.616,4.149,4.818
ligand_119189574_docking,9,-5.569,4.456,5.27
ligand_64003414_docking,1,-6.603,0.0,0.0
ligand_64003414_docking,2,-6.489,8.127,11.31
ligand_64003414_docking,3,-6.423,8.215,12.03
ligand_64003414_docking,4,-6.402,2.68,8.93
ligand_64003414_docking,5,-6.094,9.436,12.09
ligand_64003414_docking,6,-6.09,1.935,8.788
ligand_64003414_docking,7,-5.972,2.781,9.196
ligand_64003414_docking,8,-5.947,2.926,8.447
ligand_64003414_docking,9,-5.838,5.625,10.88
ligand_324693_docking,1,-7.178,0.0,0.0
ligand_324693_docking,2,-7.083,1.641,2.678
ligand_324693_docking,3,-6.867,1.538,2.112
ligand_324693_docking,4,-6.327,2.664,6.072
ligand_324693_docking,5,-6.17,1.96,2.454
ligand_324693_docking,6,-6.039,1.875,3.131
ligand_324693_docking,7,-6.031,2.388,5.909
ligand_324693_docking,8,-5.661,4.452,6.192
ligand_324693_docking,9,-5.565,13.14,16.66
ligand_2090582_docking,1,-7.07,0.0,0.0
ligand_2090582_docking,2,-6.486,1.676,2.246
ligand_2090582_docking,3,-6.39,11.79,14.22
ligand_2090582_docking,4,-6.282,1.948,2.078
ligand_2090582_docking,5,-6.182,1.677,2.437
ligand_2090582_docking,6,-5.72,7.357,8.892
ligand_2090582_docking,7,-5.715,8.308,10.06
ligand_2090582_docking,8,-5.677,2.558,3.218
ligand_2090582_docking,9,-5.55,4.182,7.874
ligand_1467672_docking,1,-7.019,0.0,0.0
ligand_1467672_docking,2,-6.613,7.458,9.95
ligand_1467672_docking,3,-6.5,9.073,12.61
