cid	canonicalsmiles
81551223	CC1=NC=C(C=C1)NC(=O)CNC(=O)C2=CC=C(C=C2)N
79277117	COC1=CC=C(C=C1)COC(=O)CNCC=C
99781340	CC1=CC(=C(C=C1)CNC(CC(=O)N)C2CCCCC2)C
99781341	CC1=CC(=C(C=C1)CNC(CC(=O)N)C2CCCCC2)C
78797154	CCNC(=O)CN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2CC2
78806054	CCNC(=O)CN(CC)C(=O)CC1=CC=C(C=C1)O
86134546	C1=CC=C(C=C1)COC(=O)COC(=O)C2=CC=C(C=C2)N
86782670	CC1=CC(=C(C=C1)CNC(CC(=O)N)C2CCCCC2)C
169026377	C1=CC=C(C=C1)COC(=O)C(CCCl)N
139291489	COC(=O)C(CC1=CC=C(C=C1)CO)N
139301305	COC(=O)C1=CC=C(C=C1)CC(CO)N
139939142	C1=CC=C(C=C1)COC(=O)C(CCS)N
141746483	C1=CC=C(C=C1)NC(C(=O)O)S
137660840	COC(=O)C1CCCN1C(=O)CNC(=O)NC2=CC3=C(C=C2)C=NC=C3
141050594	C1=CC=C(C=C1)COC(=O)C(CCI)N
155120831	C1=CC=C(C=C1)COC(=O)C(CCF)N
155120832	C1=CC=C(C=C1)COC(=O)C(CCF)N
155792348	C1=CC(=CC(=C1)C2=CSC(=N2)NC(=O)CNC(=O)C3=CC=C(C=C3)N)CCC4=CC=NC=C4
159940317	C1=CC=C(C=C1)COC(=O)C(COO)N
162344706	CCOC(=O)C1=CC=C(C=C1)C(CO)N
153521211	C1=CC=C(C=C1)COC(=O)C(CO)NO
165908093	C1=CC=C(C=C1)COC(=O)N(CCO)CC2=CN=CC=C2
165911878	CCOC(=O)C(C1=CC=C(C=C1)CO)N
165912778	C1=CC=C(C=C1)COC(=O)NCC(=O)C2=CC=CC=C2Cl
165913626	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CSC=C2
165917685	C1=CC=C(C=C1)COC(=O)NCC(CO)C2=CC=CC=C2
165922330	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC=CC=C2I
165923249	C1=CC=C(C=C1)COC(=O)NCC(=O)C2=CC=CC=C2Br
165929582	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC=CC=C2Cl
165934557	C1=CC=C(C=C1)COC(=O)NCC(=O)C2=CC=CC=C2F
166735743	C1=CC=C(C=C1)COC(=O)C(CCCl)N
167719384	C1=CC=C(C=C1)COC(=O)C(CCN)N
167820443	C1=CC=C(C=C1)NC(=O)COC(=O)C2=CC(=NN2)C3=COC=C3
167826480	CC1=CC2=C(C=C1)NC=C2CCC(=O)NC(CC3=CSC=N3)C(=O)O
133798573	CCNC(=O)CN(CC)C(=O)CC1=CC=C(C=C1)Cl
133989089	CCNC(=O)CN(CC)CC1=CC=C(C=C1)Cl
133989092	CCNC(=O)CN(CC)CC1=CC=C(C=C1)F
134025980	CCNC(=O)CN(CC)C(=O)CC1=CC=C(C=C1)F
134162303	C1=CC=C(C=C1)COC(=O)CCNC2=CC=CC=C2N
130421775	CCOC(=O)C1=CC=C(C=C1)C(CO)N
129188165	COC(=O)C1=CC=C(C=C1)CC(CO)N
122482888	COC1=CC=C(C=C1)NNC(C(=O)O)Cl
54906201	CCNC(=O)CN(CC)C(=O)CC1=CC=C(C=C1)N
54939808	CCNC(=O)CN(CC)CC1=CC=C(C=C1)Br
54986704	CCNC(=O)CN(CC)C1=CC=C(C=C1)CO
54811785	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC=C3C(=O)N
54813550	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNCC2=CC=CC=C2
54815150	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCCC2=CC=CC=C2
54816327	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2CCCCC2
54816359	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2CCCCC2
54843789	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C(=O)NC3CCCCC3
54821048	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC
59710465	C1=CC=C(C=C1)COC(=O)NC(CC=O)C2=CC=CC=C2
58200298	C1=CC=C(C=C1)COC(=O)NC(CCO)C2=CC=CC=C2
58559540	C1=CC=C(C=C1)COC(=O)C(CS)NCl
57207487	C1=CC=C(C=C1)COC(=O)C(CCO)N
57104608	C1=CC=C(C=C1)COC(=O)CC(CO)N
45097045	CCOC(=O)C(CN)C1=CC=C(C=C1)C
43358936	C1=CC(=CC(=C1)NC2=NC=CS2)C(=O)O
44477899	C1=CC=C(C=C1)COCCCC(=O)CO
44607742	COC(=O)C1CCCN1C2=CC=C(C=C2)CO
43458826	CCNC(=O)CN(CC)CC1=CC=C(C=C1)N
53847355	C1=CC=C(C=C1)COC(=O)CC(CN)N
54254284	CCOC(=O)COC(=O)C1=CC=C(C=C1)N
54388824	C1=CC=C(C=C1)COC(=O)CC(CO)N
53486423	C1=CC=C(C=C1)COC(=O)NC(CCO)C2=CC=CC=C2
53507878	C1CCCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CSC=C3
55411493	CCNC(=O)C1=CC(=CC=C1)NC(=O)CNC2=CC=CC=C2C(=O)NCC3=CC=C(C=C3)C
56458118	COC1=CC=C(C=C1)NC(=O)C2CSCN2C(=O)C3=CC(=NN3)C4=CC=C(C=C4)Br
56267675	C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)CNC(=O)CC3CCCCC3
56322072	COC(=O)CNC(=O)C1=CC=C(C=C1)NC(=O)NC2CCN(CC2)CCC3=CC=NC=C3
47007597	CCNC(=O)CN(CC)C(=O)CC1=CC=C(C=C1)Br
47260587	CCNC(=O)C1=CC=C(C=C1)NC(=O)N(CC)CC
47420842	CCN(CC)C(=O)CNC(=O)CC1=CC=C(C=C1)Br
48425928	CCN(CC)C(=O)CNC(=O)CC1=CC=C(C=C1)F
48501900	COC1=CC=C(C=C1)CNC(=O)CNC(=O)C2=CN=CC=C2
51077746	CCNC(=O)CN(CC1=CC=C(C=C1)C)C2CC2
40616534	C1=CC=C(C=C1)COC(=O)CNC(=O)CNC(=O)C2=CC=CC=C2
39374256	CC(=O)N(CC1=CC=CS1)C2=CC=CC(=C2)C(=O)O
43091703	C1=CC(=CC(=C1)NC(=O)CCC2=CC=CS2)C(=O)O
43217227	COC(=O)CCNCC1=CC=C(C=C1)C2=CC=CC=C2
17442856	COC1=CC=CC(=C1)C(=O)COC(=O)C2=CC3=CC=CC=C3N2
15980844	C1=CC=C(C=C1)NC(=O)C(C2=CC=C(C=C2)C3=CNN=C3)N
26163483	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=CC=C2C
26505870	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2C
26509440	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC3=C2CCCC3
26526555	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2C(=O)C
25609852	C1=CC=C(C=C1)COC(=O)CCNC(=O)C2=CC=CC=C2
26878232	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=CC=C2Br
26878233	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=CC=C2Cl
24793345	C1=CC=C(C=C1)CCNC(=O)CN(CC2=CC=CC=C2)C(=O)C3=CSN=N3
9265217	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2CCCCCCC2
9535796	CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)CC2CCCC2
22176431	C1=CC=C(C=C1)COC(=O)C(CCO)N
22251377	C1=CC=C(C=C1)COC(=O)C(CN)CN
23615858	C1=CC=C(C=C1)CNC(=O)CCN(CC2=CC=NC=C2)N
21630170	C1=CC=C(C=C1)COC(=O)CC(CO)N
18467389	C1=CC=C(C=C1)COC(=O)C(CCBr)N
18470898	C1=CC=C(C=C1)COC(=O)NCC(C=O)C2=CC=CC=C2
19975179	C1=CC=C(C=C1)COC(=O)C(CCN)N
20098594	COC1=CC=CC(=C1)C(=O)COC(=O)C2=CC=C(C=C2)N
18671460	C1=CC=C(C=C1)COC(=O)CNCC2=CC=CC=C2Br
20321422	COC1=CC=C(C=C1)COC(=O)CNC=S
20339109	COC1=CC=C(C=C1)COC(=O)CNC2=CC=CC=C2
20609967	C1=CC=C(C=C1)COC(=O)NC(CC=O)C2=CC=CC=C2
15227779	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=CC=C2N
11550966	C1=CC=C(C=C1)COC(=O)NC(CCO)C2=CC=CC=C2
11587270	C1=CC=C(C=C1)COC(=O)NCCC(=O)C2=CC=CC=C2
11822359	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC=CC=C2F
13803184	C1=CC=C(C=C1)COC(=O)C(C#N)N
12485374	C1=CC=C(C=C1)C(=O)CNN
29949440	COC(=O)C1CCCN1C2=CC=C(C=C2)CO
29949443	COC(=O)C1CCCN1C2=CC=C(C=C2)CO
30488233	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CSC=C2
30581336	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=CC=C2O
37293349	C1CCN(C1)C(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=NN3)C4=CC=C(C=C4)Br
104404723	CCN(CC)C(=O)C(C)NC(=O)CC1=CC=C(C=C1)CN
104894891	COC1=CC=C(C=C1)COC(=O)C(CC2=CN=CN2)N
105463912	COC1=CC=C(C=C1)NCC(C(=O)O)N
105466562	COC1=CC=C(C=C1)NCC(C(=O)O)F
107123872	C1=CC=C(C=C1)COC(=O)C(CCO)N
117734353	C1=CC=C(C=C1)COC(=O)C(CCI)N
116567012	C1=CC=C(C=C1)C(CN)C(=O)C2=CN=CC=C2
101681318	C1=CC=C(C=C1)C(=O)COC(=O)CCN
110004171	CCC1=CC=C(C=C1)C(CO)NC(=O)CNC(=O)C2=CSC=C2
110006683	C1=CC(=CC(=C1)NCCC2=CC=CS2)C(=O)NCCO
110673449	C1CCN(CC1)C2=CC=C(C=C2)NC(=O)CNC(=O)CC3=CC=CC=C3F
110200309	CC1=CC=C(C=C1)NC(=O)C2CCCCCN(CCC(=O)N2)CC3=CC=NC=C3
107860591	C1=CC=C(C=C1)CC(CO)NC(=O)C2=CC(=NN2)N
107861829	C1=CC=C(C=C1)CC(CO)NC(=O)C2=CC(=NN2)N
114040100	C1=CC(=O)NC(=C1)C(=O)NC(C2=CC=CS2)C(=O)O
113278633	C1=CSC(=C1)CC(=O)NC(C2=CC=CS2)C(=O)O
113296445	CCNC(=O)CN(CC)CC1=CC=C(C=C1)O
116493759	CC(CO)COC(=O)C1=CC=C(C=C1)N
112021833	C1=CC=C(C=C1)COC(=O)CN(CCO)C2=CC=CC=C2
113000117	CCN(CC)C1=CC=C(C=C1)NC(=O)CNC(=O)CC2=CNC3=CC=CC=C32
113000174	C1CCN(C1)C2=CC=C(C=C2)NC(=O)CNC(=O)CC3=CC=CS3
113000250	CC1CCN(CC1)C2=CC=C(C=C2)NC(=O)CNC(=O)CC3=CC=CC=C3C
113001685	CCN(CC)C1=CC(=C(C=C1)NC(=O)CNC(=O)CC2=CC=C(C=C2)C)C
112701718	CCN(CC)C(=O)CNC(=O)CC1=CC=C(C=C1)N
2756442	C1=COC(=C1)CNC(=O)C2=CC=C(C=C2)N
2760626	CC1=CC(=CC=C1)NC(C2=CC=CS2)C(=O)O
7148344	CC1=CC(=CC=C1)NC(C2=CC=CS2)C(=O)O
7148346	CC1=CC(=CC=C1)NC(C2=CC=CS2)C(=O)O
7229294	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=CC=C2I
7781054	CNC(=O)COC(=O)C1=CC=C(C=C1)N
5461471	C1=CC=C(C=C1)COC(=O)NCC(=O)NCC(=O)C2=CC=CC=C2
4090524	C1=CC=C(C=C1)CNC(=O)COC(=O)C2=CC=CC=C2N
1814887	C1=CC=C(C=C1)C2=CC=C(C=C2)CNCCCO
2086599	C1=CC=C(C=C1)CNC(=O)COC(=O)CNC(=O)C2=CC=CC=C2
2233184	CCN(CC)C(=O)CNC(=O)CC1=CC=C(C=C1)Cl
2364838	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=CC=C2F
8547790	COC1=CC(=C(C=C1)C(=O)COC(=O)C2=CC=CN2)OC
8548845	CC1=CC(=C(C=C1)C(=O)COC(=O)C2=CC=CN2)C
8549638	CC(C)C1=CC=C(C=C1)C(=O)COC(=O)C2=CC=CN2
9124637	CNC(=O)C1=CC=C(C=C1)CN(C)CC(=O)NC2=CC=CC=C2C(=O)NC3CC3
8888909	COC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=NN3)C4=CC=CC=C4
8889530	CNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=NN2)C3=CC=CC=C3
8963780	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=CC=C2C
830977	C1=CC=C(C=C1)C(=O)COC(=O)C2=CC(=CC=C2)N
902654	CC1=CC=C(C=C1)C(=O)COC(=O)C2=CC=CC=C2NC
321601	C1=CC=C(C=C1)COC(=O)CNOCC2=CC=CC=C2
337781	C1=CC=C(C=C1)COC(=O)CNC(=O)CN
8503881	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=CS2
8494630	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCC2=CC=CS2
8503911	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2CCCC2
8172140	CNC(=O)C1=CC=C(C=C1)NC(=O)COC(=O)C2=CC(=NN2)C3=CC=CC=C3
7940182	CCN(CC)C1=CC=C(C=C1)C=NNC(=O)CNC(=O)CC2=CC=C(C=C2)OC
4469214	CCN(CC)C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)N
4592735	COC1=CC=CC(=C1)NC(=O)COC(=O)C2=CC=CC=C2N
5994164	CC(=O)NC(=CSC1=CC=CC=C1)C(=O)OC
3221238	CCCCNC(=O)C1CCCN1C(=O)NC2=CC=C(C=C2)C
3385573	CCOC(=O)C(C1=CC=C(C=C1)C2=CC=CC=C2)N
3684791	C1=CC=C(C=C1)COC(=O)C[NH3+]
7719878	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=CC=C2
7723751	C1=CC=C(C=C1)C(=O)COC(=O)C2=CC3=CC=CC=C3N2
7420185	CCCCNC(=O)C1CCCN1C(=O)NC2=CC=C(C=C2)C
7420187	CCCCNC(=O)C1CCCN1C(=O)NC2=CC=C(C=C2)C
7176074	COC1=CC=CC(=C1)C(=O)CN
253913	C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC(=O)NC(=O)C3=CC=CC=C3
280458	C1=CC=C(C=C1)COC(=O)NCCO
340164	CC(=O)NC(=CSC1=CC=CC=C1)C(=O)OC
561525	C1=CC=C(C=C1)COC(=O)COC(=O)CCN
957415	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=CO2
957426	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=CS2
2126314	C1=CNC(=C1)C(=O)COC(=O)C2=CC=C(C=C2)NC(=O)N
2552097	CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=CC=C2F
8965060	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=CS2
8544245	CC1=CC=C(C=C1)NC(=O)COC(=O)C2=CC=CN2
8548051	CC1=CC(=C(C=C1)C)C(=O)COC(=O)C2=CC=CN2
8921143	CNC(=O)COC(=O)CNC(=O)C1=CC=C(C=C1)C2=CC=CC=C2
9124540	CNC(=O)C1=CC=C(C=C1)CN(C)CC(=O)NC2=CC=CC=C2C(=O)NC3CCCC3
9193097	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=C(C=C2)C
124432669	C1=CC=C(C=C1)COC(=O)CC(C2=CC=CC=C2)N
153697343	C1=CC=C(C=C1)COC(=O)NCCO
145611179	CC1=C(SC=N1)C2=CC=C(C=C2)CNC(=O)C3CCCN3C(=O)C4=CC(=CC=C4)N
154338897	CC(=O)NC(=CC1=CC=CC=C1)C(=O)NC(=CC2=CC=CS2)C(=O)O
165501427	C1=CC=C(C=C1)COC(=O)NC(CC(=O)O)C2=CN=CN2
165511867	C1=CC=C(C=C1)COC(=O)NC(CC(=O)O)C2=CN=CN2
141006211	C1=CC=C(C=C1)COC(=O)C(CC=O)N
140334594	C1=CC(=CN=C1)C(=O)NC(=CC2=CC=CS2)C(=O)O
129843789	CC(C(=O)NCC(=O)O)NC1=CC2=C(C=C1)N=CN2
129951092	C1=CC=C(C=C1)COC(=O)NC(C=O)C2=CSC=C2
132495522	C1=CC=C(C=C1)COCCCC(=O)CBr
166468117	C1=CC=C(C=C1)COCCCC(=O)CCl
166517201	CC1=CC=C(C=C1)NC(C(=O)O)O
165908728	C1=CC=C(C=C1)COC(=O)NC(CO)C2=NC=CN2
165918034	C1=CC=C(C=C1)COC(=O)N(CCCO)C2=CC=CC=C2
165924380	C1=CC=C(C=C1)COC(=O)N(CCO)C2=CC=CC=C2Br
133940458	CCNC(=O)CN(CC)C(=O)CCC1=CC=C(C=C1)C#N
133732146	C1=CC=C(C=C1)COC(=O)CNC(=O)CCC2=CN=CC=C2
133763413	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(=O)CC2=CC=CC3=CC=CC=C32
133881879	C1=CC=C(C=C1)CN(CCC(=O)N)C(=O)CCNC(=O)C2=CSC=C2
135196452	C1=CC=C(C=C1)COC(=O)C(CC=O)N
134542160	C1CN(C1C(=O)NC(CC2=CC=CC=N2)C3=CC=CC=C3)C(=O)CCN
134542163	C1CN(C1C(=O)NC(CC2=CC=CC=N2)C3=CC=CC=C3)C(=O)CCN
134799623	COC(=O)CNC(=O)C1CCCCN1CC2=CC=C(C=C2)C3=CSC=C3
60868022	CCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC2CC2
60539313	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=C(C=C(C=C2)C(=O)NC3CCCCC3)C
60572831	CCN(CC)C1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)CC3=CC=CS3
60965906	CC1=CC=C(C=C1)C(=O)NCCNC(=O)CNC(=O)CN
71669938	C1=CSC(=C1)C(=O)COC(=O)C2=CC=C(C=C2)N
66872708	C1=CC=C2C(=C1)C(=CS2)NCCC(=O)O
68024683	C1=CC=C(C=C1)COC(=O)CNC(=O)O
68807687	C1=CC=C(C=C1)COC(=O)CC(C2=CC=CC=C2)N
70938213	C1=CC=C(C=C1)CNCCC(=O)C2=CN=CC=C2
63041504	CCOC(=O)C(CCOC1=CC=CC(=C1)CO)N
63041505	COC(=O)C(CCOC1=CC=CC(=C1)CO)N
63822617	CC1=CC(=NN1)NC(=O)CNC(=O)C2=CC=C(C=C2)N
63590141	CCN(CC(=O)NC(C)C)C(=O)CC1=CC=C(C=C1)CN
61952797	CCOC(=O)C(COC1=CC=CC(=C1)CO)N
62115115	C1=CC=C(C=C1)CN(CCO)C2=NC=NC=C2
62698278	C1=CC=C2C(=C1)C(=CS2)C(CC(=O)O)N
61303709	COC1=CC=C(C=C1)COC(=O)C2CC3CCCCC3N2
61650989	CC1=CC(=CC(=C1)C(C(=O)N)NCC2=CC=CS2)C
61679378	CC(=O)CCCOC1=CC=CC(=C1)CO
61714521	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCNC
87966948	C1=CC=C(C=C1)COC(=O)CC(C=O)N
85682907	CCOC(=O)C1CN1C2=CC=C(C=C2)C
89289626	C1=CC=C(C=C1)COC(=O)NCCO
89702565	CC1=C(SC=N1)C2=CC=C(C=C2)CNC(=O)C3CC(CN3C(=O)C4=CC(=CC=C4)N)O
81865922	CC1=CC(=CC(=C1)C(=O)CCN(C)CC2=CC=CS2)C
91978936	CC(=O)NC(=CSC1=CC=CC=C1)C(=O)OC
90427337	C1=CC=C(C=C1)COC(=O)C(C2=CC=CC=C2)NN
90893967	C1=CC=C(C=C1)COC(=O)CC(C=O)N
91179231	C1=CC=C(C=C1)COC(=O)CN(C2=CC=CC=C2)C3=CC=CC=C3
92668304	CC1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)C3=CC=CC(=C3)C
92668305	CC1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)C3=CC=CC(=C3)C
84377245	CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)CCC2=CC=C(C=C2)C
82364419	CCN(CC)C1=CC=C(C=C1)CNCC(=O)NCC(=O)O
84258479	C1=CC=C(C(=C1)C(=O)O)NC(=O)CCNC2=C3C(=CSC3=NC=N2)C4=CC=C(C=C4)F
84265442	C1=CC=C(C=C1)CN(CCO)C(=O)CCNC2=C3C(=CSC3=NC=N2)C4=CC=C(C=C4)F
78991731	C1=CC=C2C(=C1)C(=CS2)C(CC(=O)O)N
95348315	CC1=CC(=C(C=C1)NC(=O)C2CSCN2C(=O)C3CCC(=O)N3)C
95348316	CC1=CC(=C(C=C1)NC(=O)C2CSCN2C(=O)C3CCC(=O)N3)C
95348317	CC1=CC(=C(C=C1)NC(=O)C2CSCN2C(=O)C3CCC(=O)N3)C
95348318	CC1=CC(=C(C=C1)NC(=O)C2CSCN2C(=O)C3CCC(=O)N3)C
100105141	CC1=CC(=CC=C1)C(=O)NC(=CC2=CC=CS2)C(=O)N
96364297	CC1=CC=C(C=C1)CCOC(=O)CCN
100491845	CC1=CC(=CC=C1)C(=O)NC(=CC2=CC=CS2)C(=O)NC
112692959	COC1=CC=C(C=C1)C=C(C(=O)O)N
112781063	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CN(CC2=CC=CC=C2)CC3=CC=CC=C3
112793721	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCCC2CCCCC2
112793740	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCC2CCCCC2
110705413	C1=CC=C(C=C1)CNC(=O)CNC(=O)C2=CN=CC=C2
113000121	CCN(CC)C1=CC=C(C=C1)NC(=O)CNC(=O)CC2=CC=C(C=C2)OC
113000132	CCN(CC)C1=CC=C(C=C1)NC(=O)CNC(=O)CC2=CC(=CC=C2)F
113000248	CC1CCN(CC1)C2=CC=C(C=C2)NC(=O)CNC(=O)CC3=CC=CC=C3F
113001662	CCN(CC)C1=CC(=C(C=C1)NC(=O)CNC(=O)CC2=CNC3=CC=CC=C32)C
104077564	C1=CC=C(C=C1)COC(=O)NC(CC(=O)O)C2=CN=CS2
104077565	C1=CC=C(C=C1)COC(=O)NC(CC(=O)O)C2=CN=CS2
104077567	C1=CC=C(C=C1)COC(=O)NC(CC(=O)O)C2=CN=CS2
116601481	C1=CSC(=C1)CC(=O)C(C2=CC=CS2)N
117976304	C1=CC=C(C=C1)COC(=O)CC(C=O)N
119179662	CCNC(=O)CN(CC)C(=O)CCC1=CC=C(C=C1)C(=O)O
119181956	CCCNC(=O)CN(CCC)C(=O)CCC1=CC=C(C=C1)C(=O)O
116552483	C1=CC=C(C=C1)CC(C(=O)C2=CN=CC=C2)N
116553036	C1=CC=C(C=C1)C(CC(=O)C2=CN=CC=C2)N
107805889	C1CC1C(C(=O)O)NC2=CC3=C(C=C2)N=CS3
108999079	C1=CC=C(C=C1)CCNC(=O)CNCC2=CC=CC=N2
108999611	C1=CC=C(C=C1)CCNC(=O)CNCC2=CC=NC=C2
109018758	C1=CC=C(C=C1)CNC(=O)CCNCC2=CC=NC=C2
109946345	CCC1=CC=C(C=C1)C(CO)NC(=O)CCNC(=O)C2=CSC=C2
110395002	CCN(CC)C(=O)N1CCCC1C(=O)C2=CC=C(C=C2)C
120225190	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCC2=CC=CC=C2C(=O)O
120225893	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=CC=C2C(=O)O
120225894	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CCC2=CC=CC=C2C(=O)O
121605147	C1=CC=C(C=C1)COC(=O)C(C2=CSC=C2)N
121661501	CCC1=CC=C(C=C1)C2CNCCN2C(=O)CNC(=O)C3CCCN3
121861627	CCCNC(=O)CN(CCC)C(=O)CC1=CC=C(C=C1)C(=O)O
121218244	C1=CC=C(C=C1)COC(=O)CNC(=O)CO
122153257	CCC(CO)NC(=O)C1=CC2=C(N1)SC(=C2)Br
42069432	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2C(C)C
40143540	C1CCN(C1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CSC=C3
43396675	CN(CC1=CSC=C1)C(=O)CNC(=O)C2=CC=C(C=C2)N
43398859	CCCNC(=O)CNCC1=CC=C(C=C1)C2=CC=CC=C2
43358471	C1=CC(=CC(=C1)NC(=O)CNC(=O)C2=CC=CS2)C(=O)O
54818034	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC(C)C
54820912	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC
54823202	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC=C3C(C)C
54830939	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC(=C2)C(=O)NC3CCCCC3
55213913	CCN(CC(=O)NC)C(=O)CC1=CC=C(C=C1)CN
54839860	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC3=CC=CC=C3C=C2
54843732	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CNC2=CC=C(C=C2)C(=O)NC3CCCCC3
54847013	CCN(CC)C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C
54943231	CCCCOC(=O)COC(=O)C1=CC(=CC=C1)N
54786125	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CC2CCCC2
54808807	CCNC(=O)C1=CC=C(C=C1)NC(=O)CN(CC)C2=CC=CC=C2
54811809	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC=C3C(=O)N
54811938	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2C(=O)N
54812043	C1CCCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC=C3C(=O)N
54813525	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC2=CC=CC=C2
54814962	CCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCCC2=CC=CC=C2
54815429	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC2CCCO2
54815795	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNCCC2=CCCCC2
59636191	CC(CC(=O)O)NC1=CC2=C(C=C1)N=CS2
58979665	C1=CC=C(C=C1)COC(=O)NCCO
57369310	C1=CC=C(C=C1)COC(=O)NCCO
47021327	CCN(CCC(=O)NC1=CC=C(C=C1)C(=O)N)C2=C3C=CSC3=NC=N2
45734654	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2CCCCC2
46757048	CC1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)C3=CC=CC(=C3)C
53535774	C1CCN(CC1)C(=O)CNC(=O)NC2=CC=C(C=C2)Cl
53613391	C1=CC=C(C=C1)CNC(=O)CCNCC2=CC=CC=N2
53622610	CC1=CC(=C(C=C1)NC(=O)C2CSCN2C(=O)C3CCC(=O)N3)C
54222169	C1=CC=C(C=C1)COC(=O)NN(CC=O)C2=CC=CC=C2
